Date,CenterID,ClassroomID,EnrollmentCount,FTEEnrollment,RatioRequired,StaffNeeded
9/15/1998,C-JP,CL-JPPS2-01,1,1.6,10,1
9/15/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/15/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
9/15/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
9/16/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/16/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/16/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/16/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
9/17/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
9/17/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/17/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
9/17/1998,C-LCV,CL-LCVTO-01,1,0.4,6,1
9/18/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/18/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/18/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/18/1998,C-LCV,CL-LCVTO-01,1,1.2,6,1
9/21/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/21/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/21/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/21/1998,C-LCV,CL-LCVTO-01,1,1.2,6,1
9/22/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
9/22/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/22/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
9/22/1998,C-LCV,CL-LCVTO-01,1,0.4,6,1
9/23/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/23/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/23/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/23/1998,C-LCV,CL-LCVTO-01,1,1.2,6,1
9/24/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
9/24/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/24/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
9/24/1998,C-LCV,CL-LCVTO-01,1,0.4,6,1
9/25/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/25/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/25/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/25/1998,C-LCV,CL-LCVTO-01,1,1.2,6,1
9/28/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/28/1998,C-LCV,CL-LCVIN-01,2,2.6,4,1
9/28/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/28/1998,C-LCV,CL-LCVTO-01,1,1.2,6,1
9/29/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
9/29/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
9/29/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
9/29/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
9/30/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
9/30/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
9/30/1998,C-LCV,CL-LCVPS-01,2,2,10,1
9/30/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/1/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/1/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/1/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/1/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/2/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/2/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/2/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/2/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/5/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/5/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/5/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/5/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/6/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/6/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/6/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/6/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/7/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/7/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/7/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/7/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/8/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/8/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/8/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/8/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/9/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/9/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/9/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/9/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/12/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/12/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/12/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/12/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/13/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/13/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/13/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/13/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/14/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/14/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/14/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/14/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/15/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/15/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/15/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/15/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/16/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/16/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/16/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/16/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/19/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/19/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/19/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/19/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/20/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/20/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/20/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/20/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/21/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/21/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/21/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/21/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/22/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/22/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/22/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/22/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
10/23/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/23/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/23/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/23/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/26/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/26/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/26/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/26/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
10/27/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/27/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/27/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/27/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
10/28/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/28/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/28/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/28/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
10/29/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
10/29/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/29/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
10/29/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
10/30/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
10/30/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
10/30/1998,C-LCV,CL-LCVPS-01,2,2,10,1
10/30/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/2/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/2/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/2/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/2/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/3/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/3/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/3/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/3/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/4/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/4/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/4/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/4/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/5/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/5/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/5/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/5/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/6/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/6/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/6/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/6/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/9/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/9/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/9/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/9/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/10/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/10/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/10/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/10/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/11/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/11/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/11/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/11/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/12/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/12/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/12/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/12/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/13/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/13/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/13/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/13/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/16/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/16/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/16/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/16/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/17/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/17/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/17/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/17/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/18/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/18/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/18/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/18/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/19/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/19/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/19/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/19/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/20/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/20/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/20/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/20/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/23/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/23/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/23/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/23/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/24/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/24/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/24/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/24/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/25/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/25/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/25/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/25/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/26/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
11/26/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/26/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
11/26/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
11/27/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/27/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/27/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/27/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
11/30/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
11/30/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
11/30/1998,C-LCV,CL-LCVPS-01,2,2,10,1
11/30/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
12/1/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/1/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/1/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
12/1/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
12/2/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/2/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/2/1998,C-LCV,CL-LCVPS-01,2,2,10,1
12/2/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
12/3/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/3/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/3/1998,C-LCV,CL-LCVPS-01,1,1.4,10,1
12/3/1998,C-LCV,CL-LCVTO-01,3,3.8,6,1
12/4/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/4/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/4/1998,C-LCV,CL-LCVPS-01,2,2,10,1
12/4/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
12/7/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/7/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/7/1998,C-LCV,CL-LCVPS-01,2,2,10,1
12/7/1998,C-LCV,CL-LCVTO-01,3,4.6,6,1
12/8/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/8/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/8/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/8/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/9/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/9/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/9/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/9/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/10/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/10/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/10/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/10/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/11/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/11/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/11/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/11/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/14/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/14/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/14/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/14/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/15/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/15/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/15/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/15/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/16/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/16/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/16/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/16/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/17/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/17/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/17/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/17/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/18/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/18/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/18/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/18/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/21/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/21/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/21/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/21/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/22/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/22/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/22/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/22/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/23/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/23/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/23/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/23/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/24/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/24/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/24/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/24/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/25/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/25/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/25/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/25/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/28/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/28/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/28/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/28/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/29/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/29/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/29/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/29/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
12/30/1998,C-HP,CL-HPPS2-01,1,0.6,10,1
12/30/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/30/1998,C-LCV,CL-LCVPS-01,3,4.4,10,1
12/30/1998,C-LCV,CL-LCVTO-01,2,2.2,6,1
12/31/1998,C-JP,CL-JPPS2-01,2,2.6,10,1
12/31/1998,C-LCV,CL-LCVIN-01,1,1.6,4,1
12/31/1998,C-LCV,CL-LCVPS-01,2,3.8,10,1
12/31/1998,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/1/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/1/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/1/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/1/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/4/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/4/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/4/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/4/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/5/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/5/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/5/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/5/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/6/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/6/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/6/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/6/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/7/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/7/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/7/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/7/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/8/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/8/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/8/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/8/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/11/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/11/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/11/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/11/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/12/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/12/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/12/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/12/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/13/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/13/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/13/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/13/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/14/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/14/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/14/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/14/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/15/1999,C-HP,CL-HPPS2-01,1,0.6,10,1
1/15/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/15/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/15/1999,C-LCV,CL-LCVTO-01,2,2.2,6,1
1/18/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/18/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/18/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
1/19/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/19/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/19/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/19/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/20/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/20/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/20/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
1/21/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/21/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/21/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/21/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/22/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/22/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/22/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
1/25/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/25/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/25/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
1/26/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/26/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/26/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/26/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/27/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/27/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/27/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
1/28/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
1/28/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/28/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
1/28/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
1/29/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
1/29/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
1/29/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
2/1/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/1/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
2/1/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
2/2/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
2/2/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/2/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
2/2/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
2/3/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/3/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
2/3/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
2/4/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
2/4/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/4/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
2/4/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
2/5/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/5/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
2/5/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
2/8/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/8/1999,C-LCV,CL-LCVPS-01,3,4.4,10,1
2/8/1999,C-LCV,CL-LCVTO-01,3,2.8,6,1
2/9/1999,C-JP,CL-JPPS2-01,2,2.6,10,1
2/9/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
2/9/1999,C-LCV,CL-LCVPS-01,2,3.8,10,1
2/9/1999,C-LCV,CL-LCVTO-01,2,1.4,6,1
2/10/1999,C-LCV,CL-LCVIN-01,1,1.6,4,1
