PayrollID,TeacherID,CenterID,ClassroomID,Date,HoursWorked,HourlyRate,GrossPay,Notes,TaxesOwed,BenefitsCost,TotalCostToEmployer
PAY-20250101-T-0217,T-0217,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0218,T-0218,C-HP,CL-HPIN-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0219,T-0219,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0220,T-0220,C-JP,CL-LCVIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0221,T-0221,C-TD,CL-TDIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0222,T-0222,C-HP,CL-HPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0223,T-0223,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0224,T-0224,C-HP,CL-HPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0225,T-0225,C-JP,CL-JPPS2-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0226,T-0226,C-LCV,CL-LCVTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0227,T-0227,C-JP,CL-LCVTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0228,T-0228,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0229,T-0229,C-JP,CL-LCVTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0230,T-0230,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0231,T-0231,C-LCV,CL-LCVPS-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0232,T-0232,C-TD,CL-TDTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0233,T-0233,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0234,T-0234,C-HP,CL-HPIN-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0235,T-0235,C-HP,CL-HPPS1-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0236,T-0236,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0237,T-0237,C-JP,CL-JPIN-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0238,T-0238,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0239,T-0239,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0240,T-0240,C-JP,CL-JPPS2-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0241,T-0241,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0242,T-0242,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0243,T-0243,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0244,T-0244,C-TD,CL-TDIN-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0245,T-0245,C-HP,CL-HPPS1-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0246,T-0246,C-HP,CL-HPPS1-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0247,T-0247,C-HP,CL-HPPS2-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0248,T-0248,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0249,T-0249,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0250,T-0250,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0251,T-0251,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0252,T-0252,C-JP,CL-JPPS1-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0253,T-0253,C-JP,CL-JPPS1-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0254,T-0254,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0255,T-0255,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0256,T-0256,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0257,T-0257,C-JP,CL-JPIN-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0258,T-0258,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0259,T-0259,C-JP,CL-JPPS2-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0260,T-0260,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0261,T-0261,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0262,T-0262,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0263,T-0263,C-JP,CL-JPTO-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0264,T-0264,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0265,T-0265,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0266,T-0266,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0267,T-0267,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0268,T-0268,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0269,T-0269,C-HP,CL-HPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0270,T-0270,C-JP,CL-JPIN-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0271,T-0271,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0272,T-0272,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0273,T-0273,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0274,T-0274,C-JP,CL-JPTO-01,1/1/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250101-T-0275,T-0275,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0276,T-0276,C-HP,CL-HPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0277,T-0277,C-HP,CL-HPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0278,T-0278,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0279,T-0279,C-HP,CL-HPPS1-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0280,T-0280,C-HP,CL-HPPS1-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0281,T-0281,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0282,T-0282,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0283,T-0283,C-JP,CL-JPIN-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0284,T-0284,C-JP,CL-JPIN-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0285,T-0285,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0286,T-0286,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0287,T-0287,C-JP,CL-JPIN-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0288,T-0288,C-JP,CL-JPPS1-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0289,T-0289,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0290,T-0290,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0291,T-0291,C-JP,CL-JPPS2-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0292,T-0292,C-TD,CL-TDIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0293,T-0293,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0294,T-0294,C-HP,CL-HPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0295,T-0295,C-JP,CL-JPIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0296,T-0296,C-JP,CL-JPPS1-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0297,T-0297,C-JP,CL-JPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0298,T-0298,C-JP,CL-JPPS2-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0299,T-0299,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0300,T-0300,C-TD,CL-TDIN-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0301,T-0301,C-HP,CL-HPPS1-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0302,T-0302,C-HP,CL-HPPS1-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0303,T-0303,C-HP,CL-HPPS2-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0304,T-0304,C-JP,CL-JPPS2-01,1/1/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250101-T-0305,T-0305,C-JP,CL-JPTO-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0306,T-0306,C-HP,CL-HPTO-01,1/1/2025,0,0,0,Absent,0,0,0
PAY-20250101-T-0307,T-0307,C-JP,CL-JPPS2-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250101-T-0308,T-0308,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0309,T-0309,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0310,T-0310,C-JP,CL-JPTO-01,1/1/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250101-T-0311,T-0311,C-JP,CL-JPTO-01,1/1/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0001,T-0001,C-JP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0002,T-0002,C-LCV,CL-LCVIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0003,T-0003,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0004,T-0004,C-HP,CL-HPPS2-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0005,T-0005,C-JP,CL-JPPS2-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0006,T-0006,C-HP,CL-HPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0007,T-0007,C-HP,CL-HPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0008,T-0008,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0009,T-0009,C-TD,CL-TDPS-01,1/2/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250102-T-0010,T-0010,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0014,T-0014,C-HP,CL-LCVIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0015,T-0015,C-HP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0016,T-0016,C-JP,,1/2/2025,8.5,0,0,,0,0,0
PAY-20250102-T-0017,T-0017,C-JP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0018,T-0018,C-HP,CL-HPIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0019,T-0019,C-JP,CL-JPPS1-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0020,T-0020,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0021,T-0021,C-JP,CL-JPPS2-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0022,T-0022,C-LCV,CL-LCVTO-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0023,T-0023,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0024,T-0024,C-TD,CL-TDPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0025,T-0025,C-TD,CL-TDTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0026,T-0026,C-TD,CL-TDTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0027,T-0027,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0028,T-0028,C-HP,CL-HPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0029,T-0029,C-JP,CL-JPTO-01,1/2/2025,10,20.81,208.1,,16.65,20.81,245.56
PAY-20250102-T-0030,T-0030,C-LCV,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0031,T-0031,C-JP,CL-LCVPS-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0032,T-0032,C-JP,CL-JPTO-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0033,T-0033,C-HP,CL-HPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0034,T-0034,C-LCV,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0035,T-0035,C-JP,CL-JPIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0036,T-0036,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0037,T-0037,C-HP,CL-HPIN-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0038,T-0038,C-JP,CL-JPPS2-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0039,T-0039,C-JP,CL-JPTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0040,T-0040,C-HP,CL-HPPS2-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0041,T-0041,C-JP,CL-LCVTO-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0042,T-0042,C-JP,CL-JPPS1-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0043,T-0043,C-HP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0044,T-0044,C-LCV,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0045,T-0045,C-JP,CL-JPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0046,T-0046,C-HP,CL-LCVIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0047,T-0047,C-JP,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0048,T-0048,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0049,T-0049,C-LCV,CL-LCVIN-01,1/2/2025,9,20.81,187.29,,14.98,18.73,221
PAY-20250102-T-0050,T-0050,C-JP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0051,T-0051,C-JP,CL-JPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0052,T-0052,C-JP,CL-LCVTO-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0053,T-0053,C-TD,CL-TDTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0054,T-0054,C-HP,CL-HPTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0055,T-0055,C-JP,CL-JPIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0056,T-0056,C-LCV,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0057,T-0057,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0058,T-0058,C-JP,CL-JPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0059,T-0059,C-HP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0060,T-0060,C-JP,CL-JPTO-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0061,T-0061,C-JP,CL-JPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0062,T-0062,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0063,T-0063,C-LCV,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0064,T-0064,C-HP,CL-HPPS2-01,1/2/2025,9,23.62,212.58,,17.01,21.26,250.85
PAY-20250102-T-0065,T-0065,C-LCV,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0066,T-0066,C-HP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0067,T-0067,C-HP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0068,T-0068,C-HP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0069,T-0069,C-JP,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0070,T-0070,C-JP,CL-JPIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0071,T-0071,C-HP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0072,T-0072,C-HP,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0073,T-0073,C-HP,CL-HPIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0074,T-0074,C-HP,CL-HPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0075,T-0075,C-HP,CL-HPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0076,T-0076,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0077,T-0077,C-HP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0078,T-0078,C-JP,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0079,T-0079,C-HP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0080,T-0080,C-HP,CL-HPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0081,T-0081,C-JP,CL-LCVIN-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0082,T-0082,C-JP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0083,T-0083,C-JP,CL-LCVIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0084,T-0084,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0085,T-0085,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0086,T-0086,C-LCV,CL-LCVIN-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0087,T-0087,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0088,T-0088,C-LCV,CL-LCVIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0089,T-0089,C-HP,CL-HPPS2-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0090,T-0090,C-JP,CL-JPTO-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0091,T-0091,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0092,T-0092,C-LCV,CL-LCVIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0093,T-0093,C-LCV,CL-LCVTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0094,T-0094,C-HP,CL-LCVTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0095,T-0095,C-LCV,CL-LCVTO-01,1/2/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250102-T-0096,T-0096,C-TD,CL-TDTO-01,1/2/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250102-T-0097,T-0097,C-JP,CL-JPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0098,T-0098,C-LCV,CL-LCVIN-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0099,T-0099,C-LCV,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0100,T-0100,C-LCV,CL-LCVTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0101,T-0101,C-JP,CL-JPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0102,T-0102,C-HP,CL-LCVTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0103,T-0103,C-JP,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0104,T-0104,C-JP,CL-JPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0105,T-0105,C-HP,CL-LCVTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0106,T-0106,C-HP,CL-HPPS1-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0107,T-0107,C-HP,CL-HPPS2-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0108,T-0108,C-LCV,CL-LCVTO-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0109,T-0109,C-HP,CL-HPPS2-01,1/2/2025,0,0,0,Absent,0,0,0
PAY-20250102-T-0110,T-0110,C-JP,CL-LCVPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0111,T-0111,C-LCV,CL-LCVPS-01,1/2/2025,10,23.62,236.2,,18.9,23.62,278.72
PAY-20250102-T-0112,T-0112,C-LCV,CL-LCVPS-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0113,T-0113,C-TD,CL-TDIN-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0114,T-0114,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0115,T-0115,C-JP,CL-JPPS2-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0116,T-0116,C-JP,CL-JPPS1-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0117,T-0117,C-JP,CL-JPPS1-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0118,T-0118,C-HP,CL-HPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0119,T-0119,C-JP,CL-JPIN-01,1/2/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250102-T-0120,T-0120,C-JP,CL-JPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0121,T-0121,C-JP,CL-JPTO-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250102-T-0122,T-0122,C-JP,CL-JPTO-01,1/2/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250102-T-0123,T-0123,C-TD,CL-TDPS-01,1/2/2025,8.5,23.62,200.77,,16.06,20.08,236.91
